root@lamp-s-1vcpu-1gb-nyc1-01:~# tcpdump -i eth0 port 22
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), capture size 262144 bytes
20:41:02.914259 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 57256:57420, ack 1, win 313, length 164
20:41:02.914350 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 57420:57584, ack 1, win 313, length 164
20:41:02.914416 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 57584:57748, ack 1, win 313, length 164
20:41:02.914488 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 57748:57912, ack 1, win 313, length 164
20:41:02.914598 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 57912:58076, ack 1, win 313, length 164
20:41:02.914690 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 58076:58240, ack 1, win 313, length 164
20:41:02.914771 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 58240:58404, ack 1, win 313, length 164
20:41:02.914853 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 58404:58568, ack 1, win 313, length 164
20:41:02.914934 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 58568:58732, ack 1, win 313, length 164
20:41:02.915014 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 58732:58896, ack 1, win 313, length 164
20:41:02.915095 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 58896:59060, ack 1, win 313, length 164
20:41:02.915149 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 43464, win 2051, length 0
20:41:02.915252 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 59060:59336, ack 1, win 313, length 276
20:41:02.915342 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 59336:59500, ack 1, win 313, length 164
20:41:02.915424 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 59500:59664, ack 1, win 313, length 164
20:41:02.915550 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 59664:59828, ack 1, win 313, length 164
20:41:02.915695 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 59828:59992, ack 1, win 313, length 164
20:41:02.915837 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 59992:60156, ack 1, win 313, length 164
20:41:02.915969 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 60156:60320, ack 1, win 313, length 164
20:41:02.916059 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 60320:60484, ack 1, win 313, length 164
20:41:02.916142 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 60484:60648, ack 1, win 313, length 164
20:41:02.916222 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 60648:60812, ack 1, win 313, length 164
20:41:02.916303 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 60812:60976, ack 1, win 313, length 164
20:41:02.916430 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 60976:61140, ack 1, win 313, length 164
20:41:02.916580 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 61140:61304, ack 1, win 313, length 164
20:41:02.916678 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 61304:61468, ack 1, win 313, length 164
20:41:02.916761 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 61468:61632, ack 1, win 313, length 164
20:41:02.916848 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 61632:61796, ack 1, win 313, length 164
20:41:02.916907 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 45760, win 2051, length 0
20:41:02.917002 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 61796:62072, ack 1, win 313, length 276
20:41:02.917096 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 62072:62236, ack 1, win 313, length 164
20:41:02.917179 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 62236:62400, ack 1, win 313, length 164
20:41:02.917287 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 62400:62564, ack 1, win 313, length 164
20:41:02.917383 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 62564:62728, ack 1, win 313, length 164
20:41:02.917456 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 62728:62892, ack 1, win 313, length 164
20:41:02.917573 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 62892:63056, ack 1, win 313, length 164
20:41:02.917656 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 63056:63220, ack 1, win 313, length 164
20:41:02.917729 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 63220:63384, ack 1, win 313, length 164
20:41:02.917802 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 63384:63548, ack 1, win 313, length 164
20:41:02.917875 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 63548:63712, ack 1, win 313, length 164
20:41:02.917953 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 63712:63876, ack 1, win 313, length 164
20:41:02.918006 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 46744, win 2047, length 0
20:41:02.918086 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 63876:64152, ack 1, win 313, length 276
20:41:02.918168 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 64152:64316, ack 1, win 313, length 164
20:41:02.918307 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 64316:64480, ack 1, win 313, length 164
20:41:02.918406 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 64480:64644, ack 1, win 313, length 164
20:41:02.918514 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 64644:64808, ack 1, win 313, length 164
20:41:02.918620 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 64808:64972, ack 1, win 313, length 164
20:41:02.918715 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 64972:65136, ack 1, win 313, length 164
20:41:02.918809 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 65136:65300, ack 1, win 313, length 164
20:41:02.918906 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 65300:65464, ack 1, win 313, length 164
20:41:02.919003 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 65464:65628, ack 1, win 313, length 164
20:41:02.919097 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 65628:65792, ack 1, win 313, length 164
20:41:02.919189 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 65792:65956, ack 1, win 313, length 164
20:41:02.919282 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 65956:66120, ack 1, win 313, length 164
20:41:02.919375 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 66120:66284, ack 1, win 313, length 164
20:41:02.919467 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 66284:66448, ack 1, win 313, length 164
20:41:02.919559 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 66448:66612, ack 1, win 313, length 164
20:41:02.919656 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 66612:66776, ack 1, win 313, length 164
20:41:02.919749 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 66776:66940, ack 1, win 313, length 164
20:41:02.919842 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 66940:67104, ack 1, win 313, length 164
20:41:02.919957 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 67104:67268, ack 1, win 313, length 164
20:41:02.920053 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 67268:67432, ack 1, win 313, length 164
20:41:02.920150 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 67432:67596, ack 1, win 313, length 164
20:41:02.920242 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 67596:67760, ack 1, win 313, length 164
20:41:02.920336 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 67760:67924, ack 1, win 313, length 164
20:41:02.920455 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 67924:68088, ack 1, win 313, length 164
20:41:02.920538 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 68088:68252, ack 1, win 313, length 164
20:41:02.920614 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 68252:68416, ack 1, win 313, length 164
20:41:02.920691 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 68416:68580, ack 1, win 313, length 164
20:41:02.920766 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 68580:68744, ack 1, win 313, length 164
20:41:02.920839 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 68744:68908, ack 1, win 313, length 164
20:41:02.920920 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 68908:69072, ack 1, win 313, length 164
20:41:02.920993 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 69072:69236, ack 1, win 313, length 164
20:41:02.921068 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 69236:69400, ack 1, win 313, length 164
20:41:02.921143 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 69400:69564, ack 1, win 313, length 164
20:41:02.921274 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 69564:69728, ack 1, win 313, length 164
20:41:02.921422 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 69728:69892, ack 1, win 313, length 164
20:41:02.921561 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 69892:70056, ack 1, win 313, length 164
20:41:02.921688 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 70056:70220, ack 1, win 313, length 164
20:41:02.921794 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 70220:70384, ack 1, win 313, length 164
20:41:02.921924 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 70384:70548, ack 1, win 313, length 164
20:41:02.922019 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 70548:70712, ack 1, win 313, length 164
20:41:02.922140 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 70712:70876, ack 1, win 313, length 164
20:41:02.922309 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 70876:71040, ack 1, win 313, length 164
20:41:02.922450 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 71040:71204, ack 1, win 313, length 164
20:41:02.922581 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 71204:71368, ack 1, win 313, length 164
20:41:02.922705 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 71368:71532, ack 1, win 313, length 164
20:41:02.922823 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 71532:71696, ack 1, win 313, length 164
20:41:02.922945 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 71696:71860, ack 1, win 313, length 164
20:41:02.923072 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 71860:72024, ack 1, win 313, length 164
20:41:02.923198 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 72024:72188, ack 1, win 313, length 164
20:41:02.923320 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 72188:72352, ack 1, win 313, length 164
20:41:02.923445 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 72352:72516, ack 1, win 313, length 164
20:41:02.923574 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 72516:72680, ack 1, win 313, length 164
20:41:02.925340 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 51180, win 2051, length 0
20:41:02.925391 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 72680:72844, ack 1, win 313, length 164
20:41:02.925573 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 72844:73120, ack 1, win 313, length 276
20:41:02.925698 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 73120:73284, ack 1, win 313, length 164
20:41:02.925837 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 73284:73448, ack 1, win 313, length 164
20:41:02.925968 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 73448:73612, ack 1, win 313, length 164
20:41:02.926099 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 73612:73776, ack 1, win 313, length 164
20:41:02.926247 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 73776:73940, ack 1, win 313, length 164
20:41:02.926375 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 73940:74104, ack 1, win 313, length 164
20:41:02.926501 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 74104:74268, ack 1, win 313, length 164
20:41:02.926634 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 74268:74432, ack 1, win 313, length 164
20:41:02.926762 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 74432:74596, ack 1, win 313, length 164
20:41:02.926892 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 74596:74760, ack 1, win 313, length 164
20:41:02.927024 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 74760:74924, ack 1, win 313, length 164
20:41:02.927156 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 74924:75088, ack 1, win 313, length 164
20:41:02.927288 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 75088:75252, ack 1, win 313, length 164
20:41:02.927424 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 75252:75416, ack 1, win 313, length 164
20:41:02.927565 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 75416:75580, ack 1, win 313, length 164
20:41:02.927696 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 75580:75744, ack 1, win 313, length 164
20:41:02.927819 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 75744:75908, ack 1, win 313, length 164
20:41:02.927946 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 75908:76072, ack 1, win 313, length 164
20:41:02.928072 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 76072:76236, ack 1, win 313, length 164
20:41:02.928192 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 76236:76400, ack 1, win 313, length 164
20:41:02.928316 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 76400:76564, ack 1, win 313, length 164
20:41:02.928441 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 76564:76728, ack 1, win 313, length 164
20:41:02.928568 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 76728:76892, ack 1, win 313, length 164
20:41:02.928695 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 76892:77056, ack 1, win 313, length 164
20:41:02.928819 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 77056:77220, ack 1, win 313, length 164
20:41:02.931353 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 53536, win 2051, length 0
20:41:02.931443 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 77220:77384, ack 1, win 313, length 164
20:41:02.931669 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 77384:77660, ack 1, win 313, length 276
20:41:02.931747 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 54192, win 2049, length 0
20:41:02.931900 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 77660:77936, ack 1, win 313, length 276
20:41:02.932036 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 77936:78100, ack 1, win 313, length 164
20:41:02.932138 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 78100:78264, ack 1, win 313, length 164
20:41:02.932235 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 78264:78428, ack 1, win 313, length 164
20:41:02.932333 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 78428:78592, ack 1, win 313, length 164
20:41:02.932425 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 78592:78756, ack 1, win 313, length 164
20:41:02.932515 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 78756:78920, ack 1, win 313, length 164
20:41:02.932605 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 78920:79084, ack 1, win 313, length 164
20:41:02.932697 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 79084:79248, ack 1, win 313, length 164
20:41:02.932788 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 79248:79412, ack 1, win 313, length 164
20:41:02.932885 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 79412:79576, ack 1, win 313, length 164
20:41:02.932976 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 79576:79740, ack 1, win 313, length 164
20:41:02.933067 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 79740:79904, ack 1, win 313, length 164
20:41:02.933160 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 79904:80068, ack 1, win 313, length 164
20:41:02.933313 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 80068:80232, ack 1, win 313, length 164
20:41:02.933460 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 80232:80396, ack 1, win 313, length 164
20:41:02.934261 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 57256, win 2051, length 0
20:41:02.934303 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 80396:80560, ack 1, win 313, length 164
20:41:02.934459 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 80560:80836, ack 1, win 313, length 276
20:41:02.934576 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 80836:81000, ack 1, win 313, length 164
20:41:02.934672 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 81000:81164, ack 1, win 313, length 164
20:41:02.934799 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 81164:81328, ack 1, win 313, length 164
20:41:02.934962 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 81328:81492, ack 1, win 313, length 164
20:41:02.935088 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 81492:81656, ack 1, win 313, length 164
20:41:02.935205 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 81656:81820, ack 1, win 313, length 164
20:41:02.935364 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 81820:81984, ack 1, win 313, length 164
20:41:02.935489 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 81984:82148, ack 1, win 313, length 164
20:41:02.935652 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 82148:82312, ack 1, win 313, length 164
20:41:02.935768 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 82312:82476, ack 1, win 313, length 164
20:41:02.935869 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 82476:82640, ack 1, win 313, length 164
20:41:02.935967 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 82640:82804, ack 1, win 313, length 164
20:41:02.936065 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 82804:82968, ack 1, win 313, length 164
20:41:02.936161 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 82968:83132, ack 1, win 313, length 164
20:41:02.936290 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 83132:83296, ack 1, win 313, length 164
20:41:02.936445 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 83296:83460, ack 1, win 313, length 164
20:41:02.936482 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [.], ack 60484, win 2051, length 0
20:41:02.936641 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 83460:83736, ack 1, win 313, length 276
20:41:02.936804 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 83736:83900, ack 1, win 313, length 164
20:41:02.936930 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 83900:84064, ack 1, win 313, length 164
20:41:02.937036 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 84064:84228, ack 1, win 313, length 164
20:41:02.937138 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 84228:84392, ack 1, win 313, length 164
20:41:02.937309 IP 198.96.85.163.26087 > lamp-s-1vcpu-1gb-nyc1-01.ssh: Flags [P.], seq 1:37, ack 60484, win 2051, length 36
20:41:02.937453 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 84392:84684, ack 37, win 313, length 292
20:41:02.937576 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 84684:84848, ack 37, win 313, length 164
20:41:02.937691 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 84848:85012, ack 37, win 313, length 164
20:41:02.937856 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 85012:85176, ack 37, win 313, length 164
20:41:02.937982 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 85176:85340, ack 37, win 313, length 164
20:41:02.938088 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 85340:85504, ack 37, win 313, length 164
20:41:02.938204 IP lamp-s-1vcpu-1gb-nyc1-01.ssh > 198.96.85.163.26087: Flags [P.], seq 85504:85668, ack 37, win 313, length 164
